blocksInheritance,displayname,domain,enabled,hasspn,highvalue,lastlogon,name,neo4jImportId,objectid,operatingsystem,owned,pwdlastset,id,labels
,912,TestCompany.Local,,,,,BIDNESS00300@TestCompany.Local,912,S-1-5-21-883232822-274137685-4173207997-1899,,,,912,Group
,913,TestCompany.Local,,,,,SeritaPolhill300@TestCompany.Local,913,,,FALSE,,913,User
FALSE,914,TestCompany.Local,,,,,WA_COMPUTERS@TestCompany.Local,914,554a685c-69b3-4343-a68d-4d2e06a3fcf0,,,,914,OU
FALSE,915,TestCompany.Local,,,,,MD_COMPUTERS@TestCompany.Local,915,32d9b88e-4c7c-4480-b04d-1fb86711ee1f,,,,915,OU
FALSE,916,TestCompany.Local,,,,,AL_COMPUTERS@TestCompany.Local,916,5632539c-e55a-475a-8459-aa9196f1e11a,,,,916,OU
FALSE,917,TestCompany.Local,,,,,IN_COMPUTERS@TestCompany.Local,917,a383a666-c5ed-4286-827f-a315022a2a58,,,,917,OU
FALSE,918,TestCompany.Local,,,,,NV_COMPUTERS@TestCompany.Local,918,548c061e-5842-4412-8e1e-046de8f584b6,,,,918,OU
FALSE,919,TestCompany.Local,,,,,VA_COMPUTERS@TestCompany.Local,919,c0b3fe9b-603d-496b-97c0-6df00e0c7795,,,,919,OU
FALSE,920,TestCompany.Local,,,,,CA_COMPUTERS@TestCompany.Local,920,2a8aa189-ac9c-4e4b-982a-0dc93d5f9604,,,,920,OU
FALSE,921,TestCompany.Local,,,,,NY_COMPUTERS@TestCompany.Local,921,449939a8-e934-4999-abc4-05326b8b5357,,,,921,OU
FALSE,922,TestCompany.Local,,,,,TX_COMPUTERS@TestCompany.Local,922,c7ce356e-fd02-4017-813a-0784aa183db8,,,,922,OU
FALSE,923,TestCompany.Local,,,,,FL_COMPUTERS@TestCompany.Local,923,b84a29ea-aa14-4870-9225-19eb40ef20cc,,,,923,OU
FALSE,924,TestCompany.Local,,,,,WA_USERS@TestCompany.Local,924,6f76a34e-f275-499f-9281-463d35d1d41c,,,,924,OU
FALSE,925,TestCompany.Local,,,,,MD_USERS@TestCompany.Local,925,e3958291-7d5e-477f-a437-60fd87abd03e,,,,925,OU
FALSE,926,TestCompany.Local,,,,,AL_USERS@TestCompany.Local,926,5e7f9370-f3b2-42ff-b17b-8f3e9ef14de4,,,,926,OU
FALSE,927,TestCompany.Local,,,,,IN_USERS@TestCompany.Local,927,56931495-55f9-4315-9425-d3bc566a3f40,,,,927,OU
FALSE,928,TestCompany.Local,,,,,NV_USERS@TestCompany.Local,928,9404127d-82a5-4580-9255-eb6df51ff5f8,,,,928,OU
FALSE,929,TestCompany.Local,,,,,VA_USERS@TestCompany.Local,929,12c0861b-36f4-47b7-9549-95064c1e2496,,,,929,OU
FALSE,930,TestCompany.Local,,,,,CA_USERS@TestCompany.Local,930,5461ea89-009b-43a3-9866-0c1609c8b537,,,,930,OU
FALSE,931,TestCompany.Local,,,,,NY_USERS@TestCompany.Local,931,8ec399dd-c6fa-41ce-b3f2-b825e5a4dc49,,,,931,OU
FALSE,932,TestCompany.Local,,,,,TX_USERS@TestCompany.Local,932,2aa3ed4f-3f6b-4dd3-9838-1a0e0333e9da,,,,932,OU
FALSE,933,TestCompany.Local,,,,,FL_USERS@TestCompany.Local,933,be086801-e582-4ca6-afc0-4fc175607378,,,,933,OU
,934,TestCompany.Local,,,,,GPO_1@TestCompany.Local,934,21e17558-bf1f-4e63-8f37-c2b74e7a563f,,,,934,GPO
,935,TestCompany.Local,,,,,GPO_2@TestCompany.Local,935,9d63e8bb-08d4-4bdf-bcda-94d010c31539,,,,935,GPO
,936,TestCompany.Local,,,,,GPO_3@TestCompany.Local,936,7070106a-37b7-4d1d-8100-6e68520a7476,,,,936,GPO
,937,TestCompany.Local,,,,,GPO_4@TestCompany.Local,937,45557107-0ba7-4ed3-9658-0908c1b700fe,,,,937,GPO
,938,TestCompany.Local,,,,,GPO_5@TestCompany.Local,938,70306327-c0d4-4f07-8427-cf5f1a127c2c,,,,938,GPO
,939,TestCompany.Local,,,,,GPO_6@TestCompany.Local,939,21b104cd-f823-4edf-9a73-78bf9ffe4801,,,,939,GPO
,940,TestCompany.Local,,,,,GPO_7@TestCompany.Local,940,9668ebb8-0704-4c3b-90f4-48c188dc7f9d,,,,940,GPO
,941,TestCompany.Local,,,,,GPO_8@TestCompany.Local,941,71d9857f-54e0-4f5f-8ed3-b127ce4040e2,,,,941,GPO
,942,TestCompany.Local,,,,,GPO_9@TestCompany.Local,942,2bb4aaf9-eb6b-49e8-99e6-8f82aaed1242,,,,942,GPO
,943,TestCompany.Local,,,,,GPO_10@TestCompany.Local,943,c0c73c9d-4cbe-4bfd-acaf-8a4999eb4318,,,,943,GPO
,944,TestCompany.Local,,,,,GPO_11@TestCompany.Local,944,dc9db83b-f1ae-4434-a3bc-a29914aa8cb0,,,,944,GPO
,945,TestCompany.Local,,,,,GPO_12@TestCompany.Local,945,24a4f856-f227-4487-ae95-2ba56d497dca,,,,945,GPO
,946,TestCompany.Local,,,,,GPO_13@TestCompany.Local,946,ecb6fe2d-b8b1-43f3-90b2-0b101f8b2a61,,,,946,GPO
,947,TestCompany.Local,,,,,GPO_14@TestCompany.Local,947,4d491bac-beed-4477-91aa-e31d31968cff,,,,947,GPO
,948,TestCompany.Local,,,,,GPO_15@TestCompany.Local,948,67109941-6277-4457-9075-fb69b399214b,,,,948,GPO
,949,TestCompany.Local,,,,,GPO_16@TestCompany.Local,949,57ee6328-a7b3-4c8a-bea5-9174bb46811a,,,,949,GPO
,950,TestCompany.Local,,,,,GPO_17@TestCompany.Local,950,4872da4c-b1a3-4c48-b6f4-8a26440b40f9,,,,950,GPO
,951,TestCompany.Local,,,,,GPO_18@TestCompany.Local,951,b5760ea1-855d-414d-8bd5-cc7cb67f469b,,,,951,GPO
,952,TestCompany.Local,,,,,GPO_19@TestCompany.Local,952,bdebe639-e61d-4792-9f06-5bf43f508100,,,,952,GPO
